-1.5945,-0.77844,-0.50984,-1.0619,-1.1178,-0.63754,0.57161,-0.15057,0.23085,1.0078,1.1464,0.67211,0.88508,0.25111,-0.27724,-0.45385,-1.3607,-1.3024,0.00068707,-0.04212,0.54373,1.5959,1.7783,1.7698,1.302,1.5859,1.6383,2.2346,2.4241,1.9098,-0.069578,-0.67323,-1.2275,-0.66175,0.68473,1.1843,0.93844,0.92135,1.0611,1.2398,1.2586,1.1961,1.3218,1.7367,1.9603,2.435,2.5297,0.092655,-1.2767,-0.5816,0.14992,0.4766,0.66481,0.57337,0.70143,1.1623,1.3223,1.1698,1.002,1.1954,1.5649,2.052,2.8431,0.48176,-1.2327,-0.92199,-0.56489,0.027769,0.39129,0.56076,0.62937,0.97223,1.1752,0.98295,0.87847,0.98471,1.2717,1.7476,2.6597,0.72042,-0.92836,-1.0058,-0.078726,0.156,0.47724,0.70225,0.77551,0.82557,0.99861,0.89296,0.95109,1.0287,1.377,1.9122,2.6075,-0.0043862,-0.32325,-0.28998,-0.080124,0.090686,0.6165,0.58094,0.29446,0.087078,0.65132,1.2616,1.4799,1.5547,0.29454,0.47698,1.991,1.0592,0.47147,0.26067,0.27531,-0.14075,-1.3008,-0.82682,-0.47612,0.61026,0.24613,0.88332,1.6031,0.080794,2.1853,2.1649,1.138,1.3149,0.57998,-0.057848,-0.18404,0.29642,0.29856,0.14605,0.24326,0.36122,0.10995,0.64343,1.7285,0.17253,1.2169,1.7868,1.7792,-1.0118,1.4364,-0.62331,-0.68225,-0.2674,-0.34637,0.16787,0.44349,0.31563,0.23905,0.54931,1.4485,0.81513,0.72658,1.3412,1.553,-0.84822,-1.2608,-0.89002,-0.67535,-0.045309,0.10006,0.51238,0.90681,0.55708,0.4894,0.85097,1.53,1.2616,1.6891,1.9262,1.7267,-0.55972,-1.0967,0.25062,-0.25394,0.18508,0.57757,1.0285,1.1197,1.3376,1.1689,0.8937,0.55925,0.081575,1.9181,2.1148,0.55573,-0.43215,-1.3865,0.30379,-0.73937,-0.016368,0.43594,0.97755,0.99722,1.2989,1.8111,1.7977,1.6964,2.2678,2.4688,2.7774,-0.43157,-0.32574,-1.0413,-0.20715,0.36831,-1.0513,-0.23306,0.46647,1.0292,0.46064,0.073207,0.96516,0.60215,1.5166,2.2993,-0.65402,-0.43525,-0.40464,-1.216,0.17789,0.4942,-1.1528,-0.53515,-0.69125,0.082684,0.47212,0.7019,1.2108,2.1822,2.3402,1.6624,-0.77642,-0.60515,-0.5232,-1.1995,-0.17725,0.082981,0.48029,0.40419,-0.66895,-0.18942,0.81373,1.493,2.9402,2.7331,1.7231,-0.41196,-0.80725,-0.95264,-0.83768,1
-1.0847,-1.2954,-0.56542,-0.74016,-0.41352,1.2246,-0.27784,0.30462,-0.16631,-0.25972,-0.48606,-0.47852,-0.45807,0.14164,-0.7949,-1.1891,-1.0422,-0.87597,-0.9887,-0.62228,0.033602,0.51663,0.21384,0.58556,0.58782,0.68609,-0.064241,0.069796,0.1565,-0.24094,-0.7021,-1.3145,-0.37015,-0.75512,-0.18057,0.5078,0.54443,0.58824,0.96443,1.2961,1.201,1.5591,1.1176,0.70492,0.26031,-0.52617,-0.39481,-1.0277,-0.78582,-0.40917,0.5957,0.49631,0.4804,0.42299,0.414,0.65755,0.64343,0.65054,0.77109,0.82437,1.1624,0.054975,-0.25873,-0.63828,-0.99138,0.016111,0.52551,0.28253,0.082782,0.17421,0.30874,0.51911,0.3474,0.30366,0.61336,0.61517,0.73648,-0.25077,-0.7922,-0.45007,-1.0889,-0.22125,0.71995,0.37709,0.42552,0.35625,0.67647,0.79914,0.64123,0.28134,0.47852,0.78527,0.6964,-0.072202,-0.70569,-0.42788,-0.51249,-0.28998,0.45323,0.064014,-0.33058,0.034963,0.38623,0.64544,0.62566,-0.13492,0.034731,0.6754,0.32226,1.0516,-0.35288,-0.61345,1.3041,-0.52894,1.0191,0.15146,-0.71705,0.70237,0.69078,0.5323,0.50952,-0.21255,1.7632,1.114,-0.11408,1.0419,2.052,1.4696,1.3628,0.63961,0.45814,0.59078,0.32564,0.071345,0.49738,0.33306,0.50318,0.19706,0.3983,0.54819,0.80177,0.97107,0.5772,2.8141,2.0146,1.0359,0.80503,0.1671,0.26278,0.41029,-0.22581,0.25901,0.69608,0.33114,0.38168,0.62194,0.69495,0.72408,1.7887,3.0035,-0.9584,1.6178,1.31,1.2776,0.75978,0.63862,1.4111,1.4609,0.53704,0.57526,1.0774,1.2298,1.3021,0.68113,-0.34213,-0.74989,-0.96023,-1.2753,1.1797,1.7487,1.503,1.0544,0.84773,1.3136,0.90666,1.0781,1.6955,1.8549,1.7841,1.0966,-0.81514,-0.67749,-0.74797,-1.064,-0.18298,2.1661,1.7011,0.36788,-0.18592,-0.045332,0.29116,0.34911,1.5258,1.9551,1.5323,-1.1282,-0.76089,-0.77863,-0.75593,-0.70379,-1.3047,1.8116,2.2593,1.8696,1.6604,1.6126,1.6892,1.5773,1.7366,1.6438,0.87493,-0.96647,-0.66443,-0.36793,-0.69277,-0.60405,-1.0478,1.5727,1.602,1.5463,1.2153,0.79642,0.75572,1.2108,1.3853,0.89962,1.4965,-1.1391,-0.57252,-0.39594,-0.96782,-0.97389,-1.5459,1.5187,2.3705,2.36,2.7038,2.5211,2.3505,2.0673,1.7075,1.9591,1.6586,-1.2918,-0.75864,-0.58426,1
-0.82971,-0.14661,0.51845,1.5657,1.8349,1.4451,1.6098,1.6942,1.9436,2.3018,3.1053,2.7432,1.5567,0.63428,-0.85242,-1.3022,-0.43418,1.1995,2.0894,1.5127,1.3865,1.4664,1.4938,1.6867,1.67,1.7573,1.9107,2.1848,2.3681,2.3748,0.18918,-0.55663,0.25071,1.1436,1.1401,1.1843,0.97784,0.96054,1.0031,1.221,1.1626,1.1558,1.1993,1.3928,1.7478,2.3233,2.3165,-1.0882,0.65605,0.74862,0.94457,0.79209,0.56236,0.50892,0.51666,0.7585,0.68336,0.54669,0.66616,0.90683,1.226,1.7154,2.4663,-0.0064618,1.2147,1.6476,0.86879,0.25705,0.21133,0.30306,0.36218,0.34919,0.29222,0.4043,0.34826,0.52279,0.66957,1.3566,2.3921,-0.47861,0.90171,1.5048,0.67431,-0.20326,-0.14339,-0.48402,-0.83394,-0.6548,-0.29347,0.28134,0.36601,0.22541,-0.26154,1.1471,2.0271,-0.36739,1.4745,1.3968,1.3502,0.11736,0.12041,-1.477,0.24858,-1.588,-0.81087,1.0012,1.2468,-0.80679,-0.17672,1.1953,0.90191,-0.95417,1.5123,1.3006,0.8099,0.85762,1.0099,0.7259,0.44767,-0.013382,0.48318,1.0872,1.3363,1.2862,0.3281,0.92244,1.6635,-0.77367,1.3216,1.1319,0.51652,0.41416,0.56936,0.37017,0.55385,0.30489,0.77541,0.77472,0.55178,0.95068,0.38663,0.66518,1.2475,-1.3124,1.581,1.0847,0.99489,0.49298,0.36431,0.37999,0.34788,0.06086,0.366,0.64628,0.8028,0.71854,-0.15911,0.82694,1.105,-1.1273,2.822,1.2078,1.4381,1.2445,0.7912,0.70174,0.57059,0.98387,0.34647,0.38227,0.9643,-1.2832,0.75393,1.3037,1.1765,-0.71819,2.7244,1.7766,1.7107,1.448,1.3908,1.1841,1.095,1.1217,1.431,0.81467,0.64665,1.0811,1.0474,1.5187,2.3484,-0.78264,3.9573,2.705,1.9667,2.1037,1.5396,1.7535,1.0536,-0.30274,-0.48368,-0.056496,-0.436,-1.0778,-0.18972,2.0013,-1.189,-0.88314,2.9253,2.7465,1.7167,2.1517,2.1406,1.6514,1.3598,1.3947,1.5923,1.2712,1.2291,1.2302,1.8072,2.4137,-0.81722,-0.88199,1.9236,2.5237,1.7321,1.2816,1.7464,1.5197,0.81891,0.85046,0.64809,0.7104,1.3,2.0232,1.3542,-0.88801,-0.80094,-0.77773,1.1173,1.5247,1.4947,1.5187,1.6604,1.7478,2.2819,2.0333,2.1055,2.3466,2.5622,1.1726,1.0116,-1.3761,-0.90414,-0.91371,1
-0.46145,-0.63484,0.49066,1.2708,1.8891,0.83258,1.7042,1.766,2.1421,2.0113,2.017,0.41322,-0.066318,-0.48786,-0.88117,-1.1325,-0.69477,1.0574,1.952,1.3735,1.2978,1.38,1.2906,1.6243,1.4535,1.4788,1.5248,1.4384,1.5563,0.22408,-1.0471,-1.0522,-0.45884,1.237,1.3679,1.1023,0.93844,1.0585,1.6218,1.3336,1.0474,1.1155,1.1584,1.3713,1.3937,0.0046094,-0.60806,-0.96712,-0.018867,0.92105,1.0609,0.75265,0.66481,0.6593,1.0505,1.0613,0.6035,0.48438,0.62418,0.8656,0.9506,-0.079657,-0.72256,-0.8106,-0.26749,1.2193,0.86879,0.56276,0.41699,0.43191,0.49578,0.77399,0.43019,0.30366,0.54106,0.68446,0.58037,-0.59831,-0.23026,-0.47861,-0.1257,1.2302,0.74277,0.62581,0.55482,0.33154,0.35457,0.16469,0.25635,0.33027,-0.30908,-0.042355,0.29306,0.93193,2.3899,1.8409,2.3025,1.1315,0.7199,0.51745,0.052766,-0.11203,0.68447,0.32638,0.60001,-0.4663,-0.66455,1.5044,0.43315,1.0038,1.3517,2.3911,0.61718,0.97324,1.0656,0.10276,0.40182,0.42006,0.54491,0.84412,0.2198,0.70493,0.85603,1.7742,1.2419,1.0658,1.8692,1.6501,1.1362,0.53705,0.39976,0.88514,0.43396,0.39508,0.58209,0.30489,0.26119,0.11829,0.55178,0.62869,0.94015,0.69067,1.7099,-1.1758,-1.0621,0.71871,0.96325,0.27573,0.22894,0.5315,0.029162,0.31563,0.69608,0.13721,0.55012,0.58974,0.75822,0.23553,-1.4179,-0.95987,-0.98864,-2.0957,1.1179,1.2114,0.7912,0.4177,1.2711,0.75792,1.0611,0.68554,0.90773,1.1661,1.1086,0.221,-1.2005,-0.6548,-0.89199,-1.1597,1.1001,1.7788,1.5311,0.92472,0.82301,1.1697,0.82801,0.92004,1.5498,1.7905,1.5832,-1.7097,-0.70969,-0.78264,-0.81519,-0.8512,-1.928,2.1349,1.8088,0.94984,0.60284,0.86989,0.8574,1.0444,1.4405,1.7988,1.3208,-1.0031,-0.72796,-0.67411,-0.72739,-0.70379,-1.9539,1.0746,2.0219,1.8385,1.3899,0.70972,0.49338,1.0264,1.7366,1.1666,1.1339,-0.96647,-0.77902,-0.80856,-0.76102,-0.71904,-0.61343,2.1019,1.2843,1.5197,1.4702,0.85046,0.64809,1.3498,1.3853,1.4758,1.615,-0.60902,-0.76831,-0.7141,-0.86089,-1.0282,-0.89434,1.6131,2.507,2.8111,2.3723,2.1857,2.2893,2.1023,2.0493,1.6969,-0.64922,-0.95473,-0.85564,-1.0151,1
-1.6512,-0.66356,0.93533,1.4317,2.1329,2.1067,2.648,2.6764,2.3904,2.0642,0.71106,1.0748,0.073593,0.74376,0.35546,-0.59523,-1.7371,0.68775,1.8695,1.8608,1.7636,1.7254,1.9814,2.0191,1.9297,2.0144,2.2285,2.5581,2.4241,1.2413,-0.35709,-0.90643,-0.42928,1.735,1.4134,1.3073,1.1551,1.2153,1.3125,1.221,1.297,1.3978,1.5465,1.6937,1.8187,0.9265,0.30586,-0.33126,1.1469,1.3891,0.88642,0.79209,0.78776,0.74523,0.88621,0.85944,0.8431,1.0244,1.0859,1.113,1.3742,0.57106,0.17611,-0.43725,1.1458,1.3213,0.54571,0.308,0.51983,0.43191,0.3889,0.32087,0.15425,0.47978,0.58926,0.93852,0.93718,1.3132,-0.096466,-0.39297,0.77329,0.32796,-0.7633,-1.4745,-0.40199,0.75167,0.32981,-0.2054,-0.51339,-0.012232,0.61354,0.88264,1.0241,1.5774,-0.17364,0.29811,-0.063041,-0.688,-1.8256,0.1707,-0.57862,1.1479,0.45505,-0.31175,-0.55435,0.76454,0.12797,0.39906,1.2925,1.7221,2.4645,0.53261,0.13842,0.1066,0.042883,-0.092045,-0.32788,1.5728,1.0554,0.68821,0.66755,1.5459,1.6831,1.9464,1.8905,1.7587,2.1205,2.0626,-0.3676,0.12677,-0.41757,-0.43948,-0.21596,1.167,1.1468,0.16406,0.80566,1.1686,1.3192,1.2995,1.3553,1.4809,1.8023,2.0216,-0.31871,-0.2817,-0.42909,-1.4623,-2.0046,0.41029,-1.0863,0.68362,0.92459,0.98566,1.1116,1.3303,1.3276,1.3926,1.5294,2.222,-1.2003,-0.16662,0.093185,0.12005,-0.90524,-0.11882,0.65465,0.70771,1.5375,1.5678,1.4452,1.7069,1.8181,1.6826,1.5947,2.7999,-1.1649,0.1119,0.11774,-0.32611,-0.65637,0.068738,0.35328,1.5776,1.8768,1.8684,2.1908,2.1451,2.2529,1.9161,2.2166,3.9139,-1.2521,-1.4287,0.22167,0.014809,-0.69462,0.22932,0.91271,1.0129,1.662,1.9716,2.1229,2.3928,2.2271,2.1765,2.8946,3.5413,-0.98422,-1.0436,-0.48068,-0.28601,-0.23306,0.061116,0.45807,1.239,1.7862,1.9139,1.9157,2.3119,1.7295,2.0728,4.4921,2.4227,-0.94303,-0.90302,-1.2867,-0.94107,-0.13083,0.0013319,0.33753,0.95856,1.1593,1.4888,1.4707,1.3894,1.6861,3.0736,3.8654,0.33581,-1.1104,-1.1549,-1.4192,-1.4786,-1.6167,-0.28227,1.0161,1.4845,1.5543,1.6833,1.981,1.9591,1.7018,2.3952,2.4908,-0.55892,1
-1.3113,-1.3528,-1.2046,-1.0083,-0.84694,0.88158,1.2559,0.49628,0.25567,0.4797,0.68385,0.0105,-0.76587,-1.0626,-1.4276,-1.387,-1.2739,-1.1603,-0.21918,1.3271,0.87642,1.0131,0.84367,0.85564,0.78261,0.36474,-0.10964,-0.57716,-0.40342,-0.64783,-1.0471,-1.4603,-1.2275,0.085286,1.254,0.8358,1.4901,0.62743,0.11369,0.31997,0.50985,0.73235,0.28005,-0.025901,-0.21191,0.39571,-0.36435,-1.3305,-1.0006,1.5369,0.82828,0.79209,0.37795,0.57337,0.43453,0.41529,0.50366,0.23513,0.4143,0.39147,0.14573,1.1096,1.5386,-0.8106,2.2144,0.48516,0.46494,0.2061,-0.37997,-0.62467,-0.4394,0.15095,0.40259,0.20303,0.13135,0.31492,0.42427,0.83529,1.5091,1.8624,2.1218,1.2498,0.7884,0.98508,1.0203,0.67753,0.82503,0.93131,0.94363,0.47706,0.45602,0.44448,0.44431,1.2666,1.6885,1.4476,1.2853,1.7001,0.76839,0.19738,-1.0071,-1.435,-0.69204,0.32638,-1.0417,-1.4368,-0.82772,-0.1285,0.21138,-0.31319,1.5648,0.9043,1.3249,-0.60597,-1.003,0.12711,-0.93595,-0.75625,0.54491,-2.5079,-0.30698,-0.90065,-1.0383,-0.23492,1.0061,0.014456,1.1608,1.5212,0.88897,0.1678,-0.6219,0.59078,0.2444,-0.12787,-1.338,0.10773,-1.8864,0.01326,0.21923,0.3067,0.71874,-0.78779,0.32292,1.2564,1.1267,-1.3797,-1.8531,0.38435,-0.24484,-1.1048,0.18852,0.82515,-0.29415,-0.44459,-0.57286,-0.66605,-0.064213,-0.25302,-1.2057,-1.7414,-1.654,0.84613,0.22127,0.31848,0.75978,0.63862,-0.15788,-0.47223,-1.059,-0.33457,0.0025458,0.33909,0.17349,-0.185,0.67029,-1.1302,-1.2332,1.2679,0.54253,0.90675,0.99823,0.9766,1.4163,1.0497,0.53959,1.0781,0.76319,0.50074,0.14316,0.17769,-1.1579,-1.2383,-1.1177,-1.2463,0.98039,0.76307,1.055,0.70043,0.34931,0.04047,0.73819,-0.056496,-0.094821,0.61064,0.29365,-1.2034,-1.0243,-1.1618,-0.92714,-1.0436,-1.3546,0.73444,0.59772,0.43529,0.27773,-1.1584,-1.1873,-0.28968,-0.024779,0.021315,0.51237,-1.0233,-1.0846,-1.1023,-0.82927,-0.88002,-1.2215,0.77887,0.64894,0.88038,0.30922,0.66129,0.54045,0.15442,0.16164,0.38102,0.66674,-0.46953,-0.99673,-1.0323,-1.0747,-1.1368,1.1689,-0.13335,0.95038,0.61997,0.83527,-0.03994,-0.46704,0.32172,0.47674,0.54335,0.5802,0.60436,-1.3164,-0.93905,2
-1.4529,-1.439,-1.1768,-1.0619,-0.9553,-0.71105,0.5952,-0.27036,0.1812,0.1364,0.19412,-0.67988,-1.1576,-1.1721,-1.3413,-1.3304,-1.3607,-1.1603,-0.9887,0.18994,0.8986,0.84041,0.78271,0.85564,0.15496,0.12908,-0.79065,-0.52739,-0.90734,-0.88034,-1.2196,-1.402,-1.1388,-1.0353,0.84412,0.7743,1.0763,0.56865,0.15236,0.35751,0.26025,-0.054039,0.17792,-0.92868,-0.046632,-0.16301,-0.63852,-1.2396,-0.75514,0.74862,0.94457,0.67378,0.35746,0.46596,0.39347,0.31434,-0.095342,0.38052,0.30936,0.26778,-0.40498,0.79545,-0.31671,-1.0116,-0.64667,0.9746,0.32359,0.23157,-0.50852,-0.21235,-0.01189,0.17927,0.15425,-0.023398,0.059047,0.15324,0.44657,0.7484,1.2147,-0.707,1.6081,1.2302,0.69713,0.57054,0.81342,0.67753,0.47838,0.58765,0.20137,-0.59938,-0.42159,-0.042355,0.21743,0.93193,1.2532,1.0846,1.6638,1.0746,0.84112,0.090686,-0.44332,0.60194,-1.7703,0.45932,-1.3752,0.29114,0.26783,1.1778,-0.75888,-0.24136,1.7306,1.1521,0.99186,1.0695,0.83314,0.29756,0.71802,-0.52099,0.5206,0.7142,-1.3605,-0.16158,0.40247,0.3104,1.0945,0.77907,1.4122,1.0313,0.35339,0.14729,-2.7236,0.50247,0.5152,-0.078069,-0.40618,0.44572,-0.16228,0.1708,0.19365,0.3067,0.82945,0.20635,0.92393,1.0378,-1.1653,0.035503,-0.017721,-0.086357,-0.211,-1.5593,0.37975,-1.9489,-0.64961,-1.6809,-0.15174,0.55754,0.37863,-0.098739,-1.4886,-1.0715,-1.0491,0.17096,0.73363,-0.045309,0.88545,0.4177,0.7387,0.90855,0.79907,0.43741,0.56828,0.52995,0.30248,0.058599,0.67029,-1.2887,-1.0626,-1.8302,0.94076,0.45571,1.0263,0.71721,1.0208,-1.9737,-2.0561,-1.8987,-1.1889,0.24279,0.71247,0.42603,-1.026,-1.1682,-0.8824,-1.3375,-1.751,0.576,0.51669,0.42331,0.85637,0.58388,0.70839,0.030421,0.75814,0.32924,0.59576,1.0248,-1.1561,-1.1967,-0.92714,-1.0175,-1.5294,-2.6104,0.77574,0.56002,0.66847,0.14929,-0.088397,0.41425,0.30361,0.56215,0.79724,1.874,-1.0464,-1.139,-0.94303,-0.85702,-1.3084,-1.9466,0.87998,0.37426,0.90386,0.337,0.29828,0.21002,0.64543,0.52508,0.80897,1.5392,-1.062,-1.0641,-1.0391,-1.1006,-1.3106,-1.9506,-1.726,1.3611,0.59417,0.23445,-0.28329,-0.37653,0.20324,0.43848,0.70961,0.85718,2.4423,-1.0658,2
-1.3396,-1.3241,-1.2324,-1.1424,-1.0637,-1.1521,0.24127,0.95148,0.30531,-0.15409,-0.48606,-0.93877,-1.1017,-1.1721,-1.4564,-1.4435,-1.3897,-1.3024,-0.9887,-0.94717,1.076,0.90516,0.84367,0.54401,0.67439,0.49328,0.23086,-0.17903,0.43645,-1.0257,-1.1621,-1.3728,-1.1684,-0.87963,-0.79539,0.93831,0.70203,1.1173,0.67441,0.094704,0.12586,0.42989,0.42304,-0.26234,-0.6133,-0.55411,-0.88223,-1.3305,-0.78582,-1.2467,0.36312,0.22026,0.19353,0.50892,0.24976,-0.21057,-0.075375,0.048188,0.20442,0.30901,0.10336,0.054975,0.11813,-0.98291,-0.57773,0.83185,0.020697,-0.35437,0.031365,-0.70198,0.068268,-0.13225,0.071468,0.17787,0.034946,0.037763,0.33507,0.18365,1.1344,-0.59281,0.066942,0.97524,0.24074,0.48763,0.47724,0.40568,0.37934,-0.020355,0.28384,0.3792,0.38851,0.29843,0.29306,0.31032,1.3016,1.0241,1.5219,1.1125,0.59869,-0.22938,0.39101,1.1899,-0.48557,-1.3221,0.24088,-1.0817,-0.96757,-0.53045,-0.48166,-0.049805,1.6595,1.245,1.0335,0.79991,-0.6544,-1.2852,0.45046,-0.47393,-0.86508,0.42836,0.85192,-0.289,0.53587,-1.2395,0.06279,0.6596,1.6864,0.077225,1.5482,0.43448,-0.067283,-0.76327,0.32564,0.14605,-0.15205,-1.0752,0.2007,-0.43311,-0.011,0.17253,0.35896,-1.3741,0.60031,-1.3944,0.65177,0.084303,-0.42909,0.094685,-1.3955,-1.5593,-1.2457,-0.1656,0.086708,-0.9779,-2.0889,-0.15086,0.25211,0.23553,0.70415,-1.4344,-1.0189,0.36387,-0.29108,0.71535,1.0425,0.63862,0.7387,0.68261,0.56086,0.18927,0.42685,0.3709,0.78618,0.031532,0.64828,-1.1302,-0.99435,1.7766,-0.041549,0.87668,1.0263,1.0285,1.1938,0.089863,0.46094,0.26146,0.70492,0.9199,0.612,0.62471,-0.39333,-1.3084,-0.8488,-1.2159,-0.99228,0.95013,0.78587,0.53415,1.4198,0.64108,0.8574,0.40706,0.87187,0.61064,0.4447,-1.0782,-1.0573,-1.1967,-0.84153,-0.99131,-1.5544,0.36594,1.1318,0.99656,0.69853,0.42951,-0.31464,-0.10605,0.15434,0.084943,0.61596,-1.1653,-1.1228,-1.2125,-0.89753,-0.99501,-1.3084,0.72595,0.2735,0.77383,0.87555,0.68832,0.40591,-0.17916,0.30393,0.49627,-1.0401,-1.0554,-1.1273,-1.1277,-0.89653,-1.0825,-0.42378,0.7399,1.1962,1.0389,0.56403,-0.31433,-0.28329,0.077331,0.40836,0.64822,-0.23941,-1.0179,-1.0739,-1.1418,2
-1.4246,-1.439,-1.3436,-1.1424,-1.0366,0.41604,1.1143,0.61607,0.15638,0.18921,0.4934,-0.42099,-0.96175,-1.2542,-1.3988,-1.4718,-1.3897,-1.2171,-1.0437,0.97896,0.74334,0.9915,0.21384,0.79331,0.78261,0.36474,-0.22314,-0.42786,-0.68337,-0.96753,-1.1334,-1.402,-1.1684,-0.94188,0.98075,0.6103,1.1945,0.58824,0.26837,0.26365,0.45225,0.69202,0.19835,-0.4558,-0.42441,0.42365,-0.69945,-1.3305,-0.75514,1.5369,0.65384,0.10194,0.45991,0.5304,0.47559,0.23359,0.3639,0.17281,0.35134,0.26778,-0.087266,0.66082,0.14712,-0.86803,-0.75008,0.91342,0.54571,0.12967,-0.07147,-0.36697,-0.33252,0.29255,0.31981,0.15271,0.059047,0.24563,0.42427,0.87873,1.0006,-0.707,1.897,0.97524,1.0622,0.76399,0.78756,0.60339,0.77551,0.6934,0.58624,0.33027,0.34351,0.29843,0.36868,1.1471,1.2774,1.3569,1.4272,1.0178,0.79263,-0.069348,-0.96196,1.3369,0.52388,-1.588,-2.2218,-1.1054,0.034731,0.39906,-0.81432,0.5967,1.4938,1.4928,0.59637,0.8962,-0.18955,0.37061,0.40182,-1.415,0.76371,-0.55907,-0.86009,-0.059636,0.88271,-0.062712,2.2442,-1.6342,1.2065,0.85076,0.33279,0.20883,-3.3366,0.47303,0.56936,-0.0033618,-0.54736,0.33306,-0.25303,0.01326,0.29597,0.36036,0.80177,0.41027,0.78524,-0.49259,-1.3305,0.20631,-2.1379,0.13089,-0.211,-0.80179,0.85782,0.31563,-0.85274,0.23417,-1.2467,-0.086456,-0.98154,-0.33016,-0.75768,-1.3227,-1.2003,0.77379,-0.51524,0.25234,0.88545,0.54394,0.37447,0.73282,-0.7731,0.18927,0.51171,0.11642,-0.11673,-0.076733,0.51622,-1.1302,-1.1649,-0.83603,0.038098,0.54591,1.1104,1.0025,0.94662,1.0977,0.72313,0.86735,0.8506,0.6942,0.042698,-0.91502,-1.1315,-1.2383,-1.1513,-1.2767,-1.7763,0.76307,1.1358,1.0053,-0.045072,0.49808,0.29116,-0.11444,0.24636,0.7357,0.20302,-0.85285,-1.1231,-1.3012,-1.0984,-0.99131,-1.6043,0.73444,0.89442,0.71592,0.24767,-1.8122,-1.155,-0.47332,-0.17405,-0.010499,0.46058,-1.0801,-1.161,-1.0289,-0.80652,-0.88002,-1.2867,-1.8672,0.33126,0.614,0.67733,0.74237,0.675,-0.095768,0.16164,0.49627,0.80897,-0.86011,-1.0946,-1.1595,-0.98564,-1.0825,-1.4011,-0.48737,0.84114,0.97443,0.89554,-0.0094513,-0.43642,-0.027406,0.44255,0.49092,0.49392,1.0468,-1.0011,-1.0658,2
-1.3963,-1.439,-1.2046,-1.196,-1.1449,-0.172,0.52442,1.1431,0.97551,0.21562,-0.077949,-0.39222,-0.8778,-1.3089,-1.4851,-1.4153,-1.3607,-1.2171,-1.0437,-1.1792,0.92078,0.81882,0.45764,0.50246,0.43632,0.38616,0.25356,-0.47763,-0.067469,-0.73502,-1.3346,-1.4894,-1.1388,-1.0664,-0.24889,0.7333,0.54443,0.64703,0.73241,0.13225,0.22185,0.10727,0.58646,-0.047396,-0.77858,-0.60998,-1.065,-1.4819,-0.75514,-0.95111,0.24683,0.14138,-0.031863,0.10075,-0.28404,-0.15,-0.19518,0.068959,0.30936,0.39147,0.25163,0.032536,0.69792,-1.0978,-0.68114,0.75027,0.061083,-0.023183,0.26274,0.096896,0.20186,-0.047294,-0.038907,0.1024,0.034946,-0.031527,0.26816,-0.077001,1.2415,-0.84974,-0.35044,0.79871,0.83404,0.26655,0.29622,-0.28631,-0.75966,-0.97202,0.20137,-0.036697,-0.15156,0.22541,0.24264,0.69285,1.5192,1.2359,1.5455,1.2263,-0.32256,0.89086,0.052766,1.7149,-0.50851,-0.84353,0.16392,-0.65566,0.011422,0.54979,0.29454,-0.14558,1.5885,1.245,0.86697,0.79991,-0.073331,-1.1635,1.3018,0.86705,-0.84077,0.11654,0.74657,-0.69677,0.10899,-0.12011,-0.26148,0.58792,1.6635,0.51556,1.4246,0.3114,-0.15485,-0.17455,0.27148,0.021541,-0.039107,-1.0752,0.32169,0.27583,-0.011,0.27986,0.41431,-1.0172,0.4385,-1.0118,-1.1653,0.40151,-0.87211,0.31193,-0.31253,-0.31696,-0.25768,-1.1847,-0.62422,-2.7233,-0.90976,-1.5998,-0.3489,-0.20159,0.657,-1.3227,-1.0794,0.36387,-0.54726,0.71535,1.0739,0.76486,0.76672,0.6575,0.44176,0.29956,0.3137,0.21185,0.46371,0.058599,0.62627,-1.3838,-1.0285,1.291,-0.20084,0.81654,0.9141,0.95066,0.64995,-1.8538,-1.086,-1.7933,0.44271,0.6942,0.41107,0.59987,-0.20879,-1.1682,-0.91601,-1.3071,-1.0934,0.88778,0.65128,0.20161,1.2789,0.24067,0.64879,0.059393,0.84343,0.39177,0.26344,-1.1032,-1.0573,-1.2664,-0.95568,-0.99131,-1.6043,0.05414,0.80541,0.80947,0.5783,-0.0063827,0.008565,0.016374,0.1842,-0.010499,0.61596,-1.2221,-1.1228,-1.3226,-0.96578,-0.92602,-1.3736,1.2022,0.15798,0.77383,0.96049,0.74237,0.54045,0.18222,0.44623,0.46746,-1.7276,-1.0833,-1.1925,-1.0959,-1.0926,-1.1006,1.0241,1.0231,1.3873,1.1355,0.56403,-0.16189,-0.46704,0.18207,0.54511,0.80553,-1.0806,-0.99687,-1.0981,-1.0151,2
